ID,MODEM_NUMBER,STATUS,ERROR,ERROR_CODE,MSISDN,SENT,MODEM_INDEX_I2C,TIMESTAMP,NETWORK,USE_CALL,USE_SMS,IS_LOOPBACK_MSISDN,MODEM_MSISDN,MODEL,IMEI,IMSI,REGISTRATION_STATUS,OPERATOR,RAT,ARFCN,BSIC,PSC,PCI,MCC,MNC,LAC,CELL_ID,RSSI,SNR,CALL_RESULT,SMS_RESULT,LATITUDE,LONGITUDE,ALTITUDE,SESSION_NAME,SUCCESS_RATE,NORMALIZED_MSISDN
67381,5,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,5,2026-03-08 05:55:22,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,311480112618251.0,2.0,,,,,,,,,,,,,[],,33.81658,-84.34156,,washington ,0.0,14706128781
67382,6,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,6,2026-03-08 05:55:22,auto,1,0,0,14703890674,Quectel EG25,867929069250944.0,311480117211386.0,2.0,,,,,,,,,,,,,[],,33.81658,-84.34156,,washington ,0.0,14703890674
67379,5,IDLE,Modem is not connected: 0 (Not registered. ME is not currently searching a new operator to register to),-22,14049400438,0,5,2026-03-08 05:54:09,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,311480112618251.0,0.0,,,,,,,,,,,,,[],,33.81658,-84.34156,,washington ,0.0,14706128781
67380,6,IDLE,Modem is not connected: 0 (Not registered. ME is not currently searching a new operator to register to),-22,14049400438,0,6,2026-03-08 05:54:09,auto,1,0,0,14703890674,Quectel EG25,867929069250944.0,311480117211386.0,0.0,,,,,,,,,,,,,[],,33.81658,-84.34156,,washington ,0.0,14703890674
67377,5,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,5,2026-03-04 12:32:01,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,311480112618251.0,2.0,,,,,,,,,,,,,[],,33.81658,-84.34156,,washington ,0.0,14706128781
67378,6,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,6,2026-03-04 12:32:01,auto,1,0,0,14703890674,Quectel EG25,867929069250944.0,311480117211386.0,2.0,,,,,,,,,,,,,[],,33.81658,-84.34156,,washington ,0.0,14703890674
67375,5,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,5,2026-03-04 12:30:48,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,311480112618251.0,2.0,,,,,,,,,,,,,[],,33.81658,-84.34156,,washington ,0.0,14706128781
67376,6,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,6,2026-03-04 12:30:48,auto,1,0,0,14703890674,Quectel EG25,867929069250944.0,311480117211386.0,2.0,,,,,,,,,,,,,[],,33.81658,-84.34156,,washington ,0.0,14703890674
67373,5,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,5,2026-03-04 12:30:12,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,311480112618251.0,2.0,,,,,,,,,,,,,[],,33.81658,-84.34156,,washington ,0.0,14706128781
67374,6,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,6,2026-03-04 12:30:12,auto,1,0,0,14703890674,Quectel EG25,867929069250944.0,311480117211386.0,2.0,,,,,,,,,,,,,[],,33.81658,-84.34156,,washington ,0.0,14703890674
67371,5,ERROR,Failed to receive expected response to command ATD+14049400438;: ERROR,-10,14049400438,0,5,2026-03-04 12:29:00,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,,,,,,,,,,,,,,,"[""failed_atd"", ""failed_atd""]",,33.81658,-84.34156,,washington ,0.0,14706128781
67372,6,ERROR,Failed to receive expected response to command ATD+14049400438;: ERROR,-10,14049400438,0,6,2026-03-04 12:29:00,auto,1,0,0,14703890674,Quectel EG25,867929069250944.0,,,,,,,,,,,,,,,"[""failed_atd"", ""failed_atd""]",,33.81658,-84.34156,,washington ,0.0,14703890674
67365,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2026-03-03 09:26:11,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-84.0,-12.0,"[""OK"", ""OK""]",,33.81658,-84.34156,,washington ,100.0,12298099213
67366,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2026-03-03 09:26:11,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,5035.0,,,234.0,310.0,260.0,30497.0,43420949.0,-75.0,-12.0,"[""OK"", ""OK""]",,33.81658,-84.34156,,washington ,100.0,12298099201
67367,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2026-03-03 09:26:11,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,2535.0,,,49.0,310.0,410.0,11533.0,187305986.0,-83.0,-14.0,"[""OK"", ""OK""]",,33.81658,-84.34156,,washington ,100.0,12293320200
67368,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2026-03-03 09:26:11,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,2535.0,,,49.0,310.0,410.0,11533.0,187305986.0,-84.0,-13.0,"[""OK"", ""OK""]",,33.81658,-84.34156,,washington ,100.0,12293320274
67369,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2026-03-03 09:26:11,auto,1,0,0,14706128781,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,2535.0,,,49.0,310.0,410.0,11533.0,187305986.0,-83.0,-14.0,"[""failed_timeout"", ""failed_timeout""]",,33.81658,-84.34156,,washington ,0.0,14706128781
67370,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2026-03-03 09:26:11,auto,1,0,0,14703890674,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,2535.0,,,49.0,310.0,410.0,11533.0,187305986.0,-84.0,-13.0,"[""failed_timeout"", ""failed_timeout""]",,33.81658,-84.34156,,washington ,0.0,14703890674
67359,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2026-03-03 09:23:27,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-83.0,-11.0,"[""OK"", ""OK""]",,33.81658,-84.34156,,washington ,100.0,12298099213
67360,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2026-03-03 09:23:27,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-84.0,-12.0,"[""OK"", ""OK""]",,33.81658,-84.34156,,washington ,100.0,12298099201
67361,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2026-03-03 09:23:27,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,2535.0,,,49.0,310.0,410.0,11533.0,187305986.0,-83.0,-13.0,"[""OK"", ""OK""]",,33.81658,-84.34156,,washington ,100.0,12293320200
67362,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2026-03-03 09:23:27,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,1100.0,,,49.0,310.0,410.0,11533.0,187306176.0,-85.0,-19.0,"[""OK"", ""OK""]",,33.81658,-84.34156,,washington ,100.0,12293320274
67363,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2026-03-03 09:23:27,auto,1,0,0,14706128781,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-83.0,-11.0,"[""failed_timeout"", ""failed_timeout""]",,33.81658,-84.34156,,washington ,0.0,14706128781
67364,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2026-03-03 09:23:27,auto,1,0,0,14703890674,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-80.0,-15.0,"[""failed_timeout"", ""failed_timeout""]",,33.81658,-84.34156,,washington ,0.0,14703890674
67353,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2026-02-19 14:35:53,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-81.0,-16.0,"[""OK"", ""OK""]",,34.03516,-84.60604,,office,100.0,12298099213
67354,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2026-02-19 14:35:53,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-82.0,-16.0,"[""OK"", ""OK""]",,34.03516,-84.60604,,office,100.0,12298099201
67355,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2026-02-19 14:35:53,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,2535.0,,,49.0,310.0,410.0,11533.0,187305986.0,-82.0,-13.0,"[""OK"", ""OK""]",,34.03516,-84.60604,,office,100.0,12293320200
67356,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2026-02-19 14:35:53,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,2535.0,,,49.0,310.0,410.0,11533.0,187305986.0,-78.0,-16.0,"[""OK"", ""OK""]",,34.03516,-84.60604,,office,100.0,12293320274
67357,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2026-02-19 14:35:53,auto,1,0,0,14706128781,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-82.0,-15.0,"[""failed_timeout"", ""failed_timeout""]",,34.03516,-84.60604,,office,0.0,14706128781
67358,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2026-02-19 14:35:53,auto,1,0,0,14703890674,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-84.0,-14.0,"[""failed_timeout"", ""failed_timeout""]",,34.03516,-84.60604,,office,0.0,14703890674
67347,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2026-02-19 14:33:09,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,1025.0,,,137.0,310.0,260.0,30497.0,43420939.0,-86.0,-14.0,"[""OK"", ""OK""]",,34.03516,-84.60604,,office,100.0,12298099213
67348,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2026-02-19 14:33:09,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-81.0,-17.0,"[""OK"", ""failed_timeout""]",,34.03516,-84.60604,,office,50.0,12298099201
67349,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2026-02-19 14:33:09,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-81.0,-11.0,"[""OK"", ""OK""]",,34.03516,-84.60604,,office,100.0,12293320200
67350,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2026-02-19 14:33:09,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-76.0,-14.0,"[""OK"", ""OK""]",,34.03516,-84.60604,,office,100.0,12293320274
67351,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2026-02-19 14:33:09,auto,1,0,0,14706128781,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-79.0,-12.0,"[""failed_timeout"", ""failed_timeout""]",,34.03516,-84.60604,,office,0.0,14706128781
67352,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2026-02-19 14:33:09,auto,1,0,0,14703890674,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-79.0,-11.0,"[""failed_timeout"", ""failed_timeout""]",,34.03516,-84.60604,,office,0.0,14703890674
67341,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2026-02-19 14:31:05,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-83.0,-14.0,"[""OK"", ""OK""]",,34.03516,-84.60604,,Default_Session,100.0,12298099213
67342,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2026-02-19 14:31:05,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,5035.0,,,234.0,310.0,260.0,30497.0,43420949.0,-71.0,-15.0,"[""OK"", ""failed_timeout""]",,34.03516,-84.60604,,Default_Session,50.0,12298099201
67343,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2026-02-19 14:31:05,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,2535.0,,,49.0,310.0,410.0,11533.0,187305986.0,-85.0,-12.0,"[""OK"", ""OK""]",,34.03516,-84.60604,,Default_Session,100.0,12293320200
67344,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2026-02-19 14:31:05,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-76.0,-15.0,"[""OK"", ""OK""]",,34.03516,-84.60604,,Default_Session,100.0,12293320274
67345,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2026-02-19 14:31:05,auto,1,0,0,14706128781,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,2535.0,,,49.0,310.0,410.0,11533.0,187305986.0,-85.0,-12.0,"[""failed_timeout"", ""failed_timeout""]",,34.03516,-84.60604,,Default_Session,0.0,14706128781
67346,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2026-02-19 14:31:05,auto,1,0,0,14703890674,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-77.0,-14.0,"[""failed_timeout"", ""failed_timeout""]",,34.03516,-84.60604,,Default_Session,0.0,14703890674
67335,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2026-02-19 12:51:46,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-80.0,-16.0,"[""failed_timeout"", ""failed_timeout""]",,0.0,0.0,0.0,Default_Session,0.0,12298099213
67336,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2026-02-19 12:51:46,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-79.0,-17.0,"[""failed_timeout"", ""failed_timeout""]",,0.0,0.0,0.0,Default_Session,0.0,12298099201
67337,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2026-02-19 12:51:46,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-77.0,-15.0,"[""failed_timeout"", ""failed_timeout""]",,0.0,0.0,0.0,Default_Session,0.0,12293320200
67338,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2026-02-19 12:51:46,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-76.0,-15.0,"[""failed_timeout"", ""failed_timeout""]",,0.0,0.0,0.0,Default_Session,0.0,12293320274
67339,5,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,5,2026-02-19 12:51:46,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,311480117211386.0,2.0,,,,,,,,,,,,,[],,0.0,0.0,0.0,Default_Session,0.0,14706128781
67340,6,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,6,2026-02-19 12:51:46,auto,1,0,0,14703890674,Quectel EG25,867929069250944.0,311480112618251.0,2.0,,,,,,,,,,,,,[],,0.0,0.0,0.0,Default_Session,0.0,14703890674
67329,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2026-01-28 13:28:19,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-79.0,-16.0,"[""failed_timeout"", ""failed_timeout""]",,33.81842,-84.35946,,Default_Session,0.0,12298099213
67330,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2026-01-28 13:28:19,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-79.0,-17.0,"[""failed_timeout"", ""failed_timeout""]",,33.81842,-84.35946,,Default_Session,0.0,12298099201
67331,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2026-01-28 13:28:19,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-81.0,-13.0,"[""failed_timeout"", ""failed_timeout""]",,33.81842,-84.35946,,Default_Session,0.0,12293320200
67332,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2026-01-28 13:28:19,auto,1,0,0,12293320274,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-81.0,-13.0,"[""failed_timeout"", ""failed_timeout""]",,33.81842,-84.35946,,Default_Session,0.0,12293320274
67333,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2026-01-28 13:28:19,auto,1,0,0,14706128781,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-81.0,-15.0,"[""failed_timeout"", ""failed_timeout""]",,33.81842,-84.35946,,Default_Session,0.0,14706128781
67334,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2026-01-28 13:28:19,auto,1,0,0,14703890674,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-75.0,-16.0,"[""failed_timeout"", ""failed_timeout""]",,33.81842,-84.35946,,Default_Session,0.0,14703890674
67328,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2026-01-28 13:26:15,auto,1,0,0,14703890674,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,2535.0,,,50.0,310.0,410.0,11533.0,187244035.0,-78.0,-13.0,"[""failed_timeout"", ""failed_timeout""]",,33.81842,-84.35946,,Default_Session,0.0,14703890674
67323,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2026-01-28 13:26:15,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,1025.0,,,137.0,310.0,260.0,30497.0,43420939.0,-87.0,-13.0,"[""failed_timeout"", ""failed_timeout""]",,33.81842,-84.35946,,Default_Session,0.0,12298099213
67324,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2026-01-28 13:26:15,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,1025.0,,,137.0,310.0,260.0,30497.0,43420939.0,-88.0,-12.0,"[""failed_timeout"", ""failed_timeout""]",,33.81842,-84.35946,,Default_Session,0.0,12298099201
67325,3,ERROR,Failed to open device /dev/: [Errno 21] could not open port /dev/: [Errno 21] Is a directory: ./dev/.,-1,14049400438,0,3,2026-01-28 13:26:15,auto,1,0,0,12293320200,,,,,,,,,,,,,,,,,"[""failed_timeout"", ""failed_timeout""]",,33.81842,-84.35946,,Default_Session,0.0,12293320200
67326,4,ERROR,Failed to open device /tmp/modem_04: [Errno 2] could not open port /tmp/modem_04: [Errno 2] No such file or directory: ./tmp/modem_04.,-1,14049400438,0,4,2026-01-28 13:26:15,auto,1,0,0,12293320274,,,,,,,,,,,,,,,,,"[""failed_timeout"", ""failed_timeout""]",,33.81842,-84.35946,,Default_Session,0.0,12293320274
67327,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2026-01-28 13:26:15,auto,1,0,0,14706128781,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,1025.0,,,137.0,310.0,260.0,30497.0,43420939.0,-84.0,-16.0,"[""failed_timeout"", ""failed_timeout""]",,33.81842,-84.35946,,Default_Session,0.0,14706128781
67317,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2026-01-28 13:24:09,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-81.0,-15.0,"[""failed_timeout"", ""failed_timeout""]",,33.81842,-84.35946,,Default_Session,0.0,12298099213
67318,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2026-01-28 13:24:09,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-81.0,-15.0,"[""failed_timeout"", ""failed_timeout""]",,33.81842,-84.35946,,Default_Session,0.0,12298099201
67319,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2026-01-28 13:24:09,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-83.0,-12.0,"[""failed_timeout"", ""failed_timeout""]",,33.81842,-84.35946,,Default_Session,0.0,12293320200
67320,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2026-01-28 13:24:09,auto,1,0,0,12293320274,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-81.0,-14.0,"[""failed_timeout"", ""failed_timeout""]",,33.81842,-84.35946,,Default_Session,0.0,12293320274
67321,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2026-01-28 13:24:09,auto,1,0,0,14706128781,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-81.0,-15.0,"[""failed_timeout"", ""failed_timeout""]",,33.81842,-84.35946,,Default_Session,0.0,14706128781
67322,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2026-01-28 13:24:09,auto,1,0,0,14703890674,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,675.0,,,50.0,310.0,410.0,11533.0,187320842.0,-80.0,-13.0,"[""failed_timeout"", ""failed_timeout""]",,33.81842,-84.35946,,Default_Session,0.0,14703890674
